,10-million-years,40-watt,Are-you-lightning_F#,Are-you-thirsty-from-sweet-creep_G,Automatic_Eb,Be-set-free-lost-animals-2009_B,Blonde-on-blonde_C,Breathe_G,Butterfly-2013_D,Cherry-blossom_E,Chihuahua-rescue-live_C,ChinaDoll_E,Cold-afternoon_A,Colorblind_D,Come-on_E,Cries-after-making-love-live_C,Danny-dakota-the-wishing-well_D,Devices,Dirt,Disappear,Diy,Dont-wait-for-me-jacaranda-2008,Dont-you-fade-away,Driving-home-2015,Farther-along-love-war-the-sea-in-between-2011,Fire-by-night-over-oceans-2006,Flower-2013,Gambler,Garage,Get-me-outta-here,Happy-in-hindsight-live,Hollywood-2003,Hope-2008,I-love-leaving-live,I-see-99,Im-a-fool,Kaeleighs-song-2013,L-a-let-me-go,LetItBe_C,Lets-get-high,Live-while-im-alive,Made-my-bed,Message-in-the-sand,More-like-you,Mortal-tears-2013,Moving-on,Never-be-2003,New-york-apartment,No-confies-en-mi,Norman-2008,Not-enough-2003,Out-here,Paralysed,Pilot-me-live-on-mayne-island-the-sea-in-between-soundtrack-2013,Portales,Pretty-things,Princess-2013,Resplandor,RobotCoupe,Silent-orchids-2013,Simple-love,So-alone,Something-to-believe-in,Stadium-inn-from-sweet-creep,Stranger,The-mountain-and-the-muse-2015,TheBeginning,Three-friends-2013,Time-2008,Tired-hearts,Wet-pavement,WeveComeaLongLongWay,Winter-is-over-2012,Wtfamp-the-christmas-song,You-and-i-lost-control,
Stranger,0.117215,0.33333,0.103235,0.55556,0.14941,0.21053,0.110535,0.107555,0.163565,0.109915,0.10961,0.3475,0.16424,0.128075,0.50804,0.12197,0.257575,0.11545,0.1426,0.16303,0.09504,0.12121,0.11223,0.132265,0.117765,0.10629,0.10942,0.1048,0.257035,0.20952,0.14395,0.11463,0.101695,0.188555,0.18371,0.51326,0.12121,0.198205,0.10454,0.869695,0.16966,0.11435,0.09092,0.12121,0.10188,0.09515,0.277035,0.087565,0.197315,0.814395,0.22868,0.15454,0.130115,0.12827,0.118,0.202275,0.0952,0.119985,0.18182,0.13018,0.126435,0.120075,0.149935,0.14957,0,0.124035,0.111595,0.122025,0.10343,0.109275,0.717175,0.200415,0.10389,0.109435,0.348485
The-mountain-and-the-muse-2015,0.063835,0.36841,0.103865,0.45386,0.1563,0.21276,0.11991,0.080855,0.188385,0.101375,0.098385,0.343295,0.16305,0.12969,0.62712,0.11447,0.29512,0.069135,0.1576,0.13543,0.088075,0.068945,0.0706,0.16673,0.06358,0.105955,0.09183,0.14062,0.299635,0.26202,0.1371,0.08361,0.07543,0.238495,0.22994,0.5339,0.132115,0.197105,0.06636,0.891525,0.204045,0.103335,0.078555,0.07547,0.105485,0.079235,0.28242,0.08825,0.187595,0.8411,0.23567,0.159065,0.135835,0.14619,0.122105,0.2089,0.06886,0.11131,0.18182,0.111065,0.06971,0.102745,0.17267,0.182965,0.124035,0,0.070795,0.0763,0.103945,0.11763,0.734465,0.221775,0.06871,0.11201,0.362935
TheBeginning,0.06205,0.303,0.09324,0.55556,0.15695,0.20268,0.11795,0.07782,0.163205,0.101225,0.093125,0.351915,0.1609,0.143805,0.626565,0.124305,0.264015,0.063145,0.149125,0.127115,0.08029,0.07143,0.063605,0.156545,0.066165,0.090375,0.07982,0.119445,0.273585,0.200895,0.14769,0.089085,0.076565,0.205005,0.21053,0.458745,0.10715,0.19495,0.06215,0.882455,0.185225,0.098335,0.076995,0.068685,0.092565,0.071225,0.294925,0.081975,0.19686,0.813595,0.211985,0.15385,0.13345,0.12735,0.097965,0.172345,0.069135,0.11362,0.18158,0.106075,0.07199,0.098595,0.15113,0.14569,0.111595,0.070795,0,0.074435,0.103285,0.11592,0.73977,0.198525,0.067235,0.104325,0.34649
Three-friends-2013,0.07386,0.36458,0.10535,0.55556,0.16824,0.218985,0.116175,0.085305,0.170675,0.10655,0.100475,0.318205,0.1576,0.15051,0.618625,0.127005,0.262835,0.073165,0.15453,0.16393,0.092185,0.067605,0.070365,0.17701,0.069685,0.106645,0.08448,0.14143,0.299745,0.27567,0.156445,0.090875,0.085095,0.226685,0.24968,0.526785,0.129105,0.214995,0.06908,0.89107,0.188635,0.10655,0.08318,0.06079,0.109355,0.086015,0.351065,0.08911,0.18547,0.86607,0.24107,0.1376,0.13978,0.137755,0.12121,0.20634,0.07412,0.111245,0.18997,0.10322,0.06656,0.10152,0.148435,0.185895,0.122025,0.0763,0.074435,0,0.103255,0.11262,0.61905,0.20081,0.07275,0.137905,0.31746
Time-2008,0.11091,0.339995,0.100645,0.466965,0.15866,0.223815,0.11036,0.101215,0.164705,0.10485,0.11096,0.33096,0.151955,0.134375,0.600385,0.121385,0.26098,0.10974,0.142215,0.147935,0.1034,0.090785,0.110875,0.17068,0.088405,0.096555,0.10867,0.135,0.287645,0.254225,0.146095,0.105685,0.105825,0.225225,0.22389,0.458195,0.127555,0.21419,0.094485,0.886485,0.18125,0.10485,0.0973,0.09944,0.10811,0.0973,0.31497,0.1032,0.184275,0.83446,0.235025,0.137335,0.129705,0.14334,0.097905,0.216285,0.108085,0.109935,0.173585,0.108475,0.10512,0.106,0.13272,0.1745,0.10343,0.103945,0.103285,0.103255,0,0.11151,0.702705,0.21124,0.106325,0.12373,0.3216
Tired-hearts,0.11804,0.32481,0.12305,0.454545,0.15443,0.219635,0.114995,0.11827,0.153925,0.12161,0.12195,0.38462,0.139515,0.12463,0.63358,0.10833,0.250945,0.12121,0.15008,0.16182,0.097335,0.097945,0.121395,0.147815,0.10305,0.12167,0.11593,0.12591,0.28564,0.24118,0.124195,0.110525,0.106915,0.22643,0.20839,0.466385,0.12167,0.20305,0.10638,0.88485,0.18048,0.115205,0.11652,0.112355,0.11441,0.11105,0.26116,0.111165,0.18182,0.84091,0.237095,0.143265,0.12438,0.135145,0.117535,0.20629,0.115645,0.111605,0.1646,0.122765,0.112435,0.118995,0.16856,0.15862,0.109275,0.11763,0.11592,0.11262,0.11151,0,0.674245,0.21053,0.124515,0.124475,0.344695
Wet-pavement,0.72678,0.729165,0.73718,0.83333,0.83333,0.723685,0.735715,0.83333,0.670455,0.736845,0.72561,0.83333,0.703335,0.732145,0.678575,0.70699,0.83333,0.716955,0.748455,0.713335,0.6875,0.6374,0.738955,0.74786,0.699755,0.72588,0.637155,0.75,0.734125,0.737845,0.71,0.72037,0.727895,0.74074,0.741955,0.54514,0.722225,0.70635,0.71469,0.816665,0.670635,0.71272,0.7305,0.636185,0.75292,0.71986,0.731835,0.697465,0.744945,0.791665,0.74074,0.71795,0.71839,0.71131,0.69697,0.695835,0.727865,0.73874,0.744945,0.713675,0.708335,0.714585,0.711805,0.717395,0.717175,0.734465,0.73977,0.61905,0.702705,0.674245,0,0.741955,0.73825,0.750445,0.680555
WeveComeaLongLongWay,0.20308,0.335525,0.215995,0.48278,0.21255,0.222995,0.23075,0.1833,0.234325,0.22784,0.22911,0.3147,0.201885,0.23808,0.593985,0.21562,0.27683,0.217215,0.218325,0.221,0.22765,0.203135,0.203535,0.199555,0.20631,0.214685,0.220685,0.18426,0.302095,0.257815,0.21402,0.21542,0.21389,0.22222,0.22992,0.569495,0.20541,0.218575,0.22034,0.873685,0.189425,0.23269,0.198035,0.22497,0.22715,0.21751,0.3256,0.199205,0.22526,0.82237,0.228315,0.239185,0.21373,0.21849,0.235375,0.19834,0.219575,0.233025,0.21292,0.197355,0.219605,0.23075,0.214915,0.21396,0.200415,0.221775,0.198525,0.20081,0.21124,0.21053,0.741955,0,0.214575,0.1986,0.360015
Winter-is-over-2012,0.063255,0.34829,0.09796,0.514245,0.159765,0.214915,0.111145,0.08003,0.17533,0.0874,0.09881,0.338755,0.17884,0.134255,0.60348,0.132545,0.247845,0.066235,0.140815,0.15809,0.083635,0.073605,0.039155,0.13955,0.05947,0.106105,0.081845,0.125555,0.29147,0.22571,0.17,0.0906,0.06686,0.199435,0.201205,0.56931,0.115295,0.20456,0.06426,0.89359,0.19732,0.09719,0.07327,0.045235,0.08793,0.07894,0.31854,0.07585,0.198,0.86218,0.23386,0.162725,0.13948,0.12822,0.12144,0.195995,0.05332,0.11421,0.19231,0.11029,0.070785,0.10683,0.15592,0.169745,0.10389,0.06871,0.067235,0.07275,0.106325,0.124515,0.73825,0.214575,0,0.1255,0.36592
Wtfamp-the-christmas-song,0.11599,0.35215,0.11441,0.482675,0.145065,0.19744,0.12949,0.11244,0.18255,0.123175,0.122115,0.35398,0.1664,0.13685,0.62212,0.12487,0.23223,0.11546,0.13788,0.13396,0.1053,0.126775,0.121695,0.145685,0.12757,0.129455,0.129705,0.112005,0.30209,0.22026,0.152775,0.12376,0.123935,0.18807,0.201905,0.449095,0.123985,0.19048,0.118465,0.86774,0.19048,0.13644,0.117135,0.1234,0.123365,0.10522,0.314375,0.116485,0.17592,0.81855,0.23118,0.15447,0.13103,0.133145,0.12301,0.18641,0.11842,0.1266,0.15979,0.12308,0.13237,0.11876,0.15877,0.14077,0.109435,0.11201,0.104325,0.137905,0.12373,0.124475,0.750445,0.1986,0.1255,0,0.392585
You-and-i-lost-control,0.35519,0.340275,0.356835,0.55556,0.37607,0.36568,0.35357,0.38616,0.34249,0.39382,0.41667,0.363245,0.34861,0.3497,0.71429,0.35988,0.38021,0.350455,0.391585,0.343475,0.356695,0.29737,0.368435,0.379545,0.31781,0.35216,0.34288,0.364585,0.33333,0.31424,0.39097,0.34537,0.37167,0.35301,0.360015,0.50521,0.363005,0.339285,0.35793,0.858335,0.3373,0.35197,0.37308,0.31435,0.36641,0.34663,0.38328,0.33967,0.34596,0.791665,0.38773,0.341345,0.302685,0.352675,0.33838,0.347915,0.35872,0.369655,0.348485,0.325585,0.34698,0.35,0.33333,0.390245,0.348485,0.362935,0.34649,0.31746,0.3216,0.344695,0.680555,0.360015,0.36592,0.392585,0
